412	17
413	17
414	17
415	17
416	16
417	16
418	16
419	16
420	16
421	16
422	16
423	16
424	16
425	16
426	16
427	16
428	16
429	16
430	16
431	16
432	16
433	16
434	16
435	16
436	16
437	16
438	16
439	16
440	16
441	16
442	17
443	17
444	17
445	17
446	17
447	17
448	17
449	17
450	17
451	16
452	16
453	16
454	16
455	16
456	16
457	16
458	16
459	16
460	16
461	16
462	16
463	16
464	16
465	16
466	16
467	16
468	16
469	16
470	16
471	16
472	16
473	16
474	16
475	16
476	16
477	16
478	16
479	16
480	16
481	16
482	16
483	16
484	16
485	16
486	16
487	16
488	16
489	16
490	16
491	16
492	16
493	17
494	17
495	17
496	17
497	17
498	17
499	17
500	17
501	17
502	17
503	17
504	17
505	17
506	17
507	17
508	17
509	17
510	17
511	17
512	17
513	17
514	17
515	17
516	17
517	17
518	17
519	17
520	17
521	17
522	17
523	17
524	17
525	17
526	17
527	17
528	17
529	17
530	16
531	16
532	16
533	16
534	16
535	16
536	16
537	16
538	16
539	16
540	16
541	16
542	16
543	16
544	16
545	16
546	16
547	16
548	16
549	16
550	16
551	16
552	16
553	16
554	16
555	16
556	16
557	16
558	16
559	16
560	16
561	16
562	16
563	16
564	16
565	16
566	16
567	16
568	16
569	16
570	16
571	16
572	16
573	16
574	16
575	16
576	16
577	16
578	16
579	16
580	16
581	16
582	16
583	16
584	16
585	16
586	16
587	16
588	16
589	16
590	16
591	16
592	16
593	16
594	16
595	16
596	16
597	16
598	16
599	16
600	16
601	16
602	15
603	15
604	15
605	15
606	15
607	15
608	15
609	15
610	15
611	15
612	15
613	15
614	15
615	15
616	15
617	15
618	15
619	15
620	15
621	15
622	15
623	13
624	14
625	15
626	15
627	15
628	15
629	15
630	15
631	15
632	15
633	15
634	15
635	16
636	16
637	16
638	16
639	16
640	16
641	16
642	16
643	16
644	16
645	15
646	15
647	16
648	16
649	16
650	16
651	16
652	16
653	16
654	16
655	16
656	16
657	16
658	16
659	16
660	16
661	16
662	16
663	16
664	16
665	16
666	16
667	16
668	16
669	16
670	16
671	16
672	16
673	16
674	16
675	15
676	15
677	15
678	16
679	16
680	16
681	16
682	16
683	16
684	16
685	16
686	16
687	16
688	15
689	15
690	15
691	15
692	15
693	15
694	15
695	15
696	15
697	15
698	15
699	15
700	15
701	15
702	15
703	15
704	15
705	15
706	15
707	16
708	16
709	16
710	16
711	16
712	16
713	16
714	16
715	16
716	16
717	16
718	16
719	16
720	16
721	16
722	16
723	17
724	17
725	17
726	17
727	17
728	17
729	17
730	17
731	17
732	17
733	16
734	16
735	16
736	16
737	16
738	17
739	17
740	17
741	17
742	17
743	17
744	17
745	17
746	17
747	17
748	17
749	17
750	17
751	17
752	17
753	17
754	17
755	17
756	17
757	17
758	17
759	17
760	17
761	17
762	17
763	17
764	17
765	17
766	17
767	17
768	17
769	16
770	16
771	16
772	16
773	16
774	16
775	16
776	16
777	16
778	16
779	16
780	17
781	17
782	17
783	17
784	17
785	17
786	17
787	17
788	17
789	17
790	16
791	16
792	16
793	16
794	16
795	16
796	16
797	16
798	16
799	16
800	16
801	16
802	16
803	16
804	16
805	16
806	16
807	16
808	16
809	16
810	16
811	16
812	16
813	16
814	16
815	16
816	16
817	16
818	16
819	16
820	16
821	16
822	16
823	16
824	16
825	16
826	16
827	16
828	16
829	16
830	16
831	16
832	16
833	16
834	16
835	17
836	17
837	17
838	16
839	16
840	16
841	16
842	16
843	16
844	16
845	16
846	16
847	16
848	16
849	16
850	16
851	16
852	16
853	16
854	16
855	16
856	16
857	16
858	16
859	16
860	16
861	17
862	17
863	17
864	17
865	17
866	17
867	17
868	17
869	16
870	16
871	16
872	16
873	16
874	16
875	16
876	16
877	16
878	16
879	16
880	16
881	16
882	16
883	16
884	16
885	16
886	16
887	16
888	16
889	16
890	16
891	16
892	16
893	16
894	16
895	16
896	16
897	16
898	16
899	16
900	16
901	16
902	16
903	16
904	16
905	16
906	16
907	16
908	16
909	16
910	16
911	16
912	16
913	16
914	16
915	16
916	16
917	16
918	16
919	16
920	16
921	16
922	16
923	16
924	16
925	16
926	16
927	17
928	17
929	17
930	17
931	17
932	16
933	16
934	16
935	16
936	16
937	16
938	16
939	16
940	16
941	16
942	16
943	16
944	16
945	16
946	16
947	16
948	16
949	16
950	16
951	16
952	16
953	16
954	16
955	16
956	16
957	16
958	16
959	16
960	16
961	16
962	16
963	16
964	16
965	16
966	16
967	16
968	16
969	16
970	16
971	16
972	16
973	16
974	16
975	16
976	16
977	16
978	16
979	16
980	16
981	16
982	16
983	16
984	16
985	16
986	16
987	16
988	16
989	16
990	16
991	16
992	16
993	16
994	16
995	16
996	16
997	16
998	16
999	16
1000	16
1001	16
1002	16
1003	16
1004	16
1005	16
1006	16
1007	16
1008	16
1009	16
1010	16
1011	16
1012	16
1013	16
1014	16
1015	16
1016	16
1017	16
1018	16
1019	16
1020	16
1021	16
1022	16
1023	16
1024	16
1025	16
1026	16
1027	16
1028	16
1029	16
1030	17
1031	17
1032	17
1033	17
1034	17
1035	16
1036	17
1037	15
1038	15
1039	15
1040	15
1041	15
1042	15
1043	15
1044	15
1045	15
1046	15
1047	15
1048	15
1049	15
1050	16
1051	16
1052	16
1053	16
1054	16
1055	16
1056	16
1057	16
1058	16
1059	16
1060	16
1061	16
1062	16
1063	16
1064	16
1065	16
1066	16
1067	16
1068	17
1069	17
1070	17
1071	17
1072	17
1073	17
1074	17
1075	17
1076	17
1077	17
1078	17
1079	17
1080	17
1081	17
1082	17
1083	17
1084	17
1085	17
1086	17
1087	17
1088	17
1089	17
1090	17
1091	17
1092	17
1093	17
1094	17
1095	17
1096	12
1097	15
1098	15
1099	16
1100	16
1101	16
1102	16
1103	16
1104	16
1105	16
1106	16
1107	16
1108	16
1109	16
1110	16
1111	16
1112	16
1113	16
1114	16
1115	16
1116	16
1117	16
1118	14
1119	14
1120	14
1121	14
1122	15
1123	16
1124	16
1125	16
1126	16
1127	16
1128	16
1129	16
1130	16
1131	16
1132	16
1133	16
1134	16
1135	16
1136	16
1137	16
1138	16
1139	16
1140	16
1141	16
1142	16
1143	16
1144	16
1145	16
1146	16
1147	16
1148	16
1149	16
1150	16
1151	16
1152	16
1153	16
1154	16
1155	16
1156	16
1157	16
1158	16
1159	16
1160	16
1161	16
1162	16
1163	16
1164	16
1165	16
1166	16
1167	16
1168	16
1169	16
1170	16
1171	16
1172	16
1173	16
1174	16
1175	16
1176	16
1177	16
1178	16
1179	17
1180	17
1181	17
1182	17
1183	16
1184	16
1185	16
1186	16
1187	16
1188	16
1189	17
1190	17
1191	17
1192	17
1193	17
1194	17
1195	17
1196	17
1197	17
1198	17
1199	16
1200	16
1201	16
1202	16
1203	16
1204	16
1205	17
1206	17
1207	17
1208	17
1209	17
1210	17
1211	17
1212	17
1213	17
1214	17
1215	17
1216	17
1217	17
1218	17
1219	17
1220	17
1221	17
1222	17
1223	17
1224	17
1225	17
1226	17
1227	17
1228	17
1229	17
1230	17
1231	17
1232	17
1233	17
1234	17
1235	17
1236	17
1237	17
1238	17
1239	17
1240	17
1241	17
1242	17
1243	17
1244	17
1245	17
1246	17
1247	17
1248	17
1249	17
1250	17
1251	17
1252	17
1253	17
1254	17
1255	17
1256	17
1257	17
1258	17
1259	17
1260	16
1261	16
1262	16
1263	16
1264	17
1265	18
1266	18
1267	18
1268	18
1269	18
1270	18
1271	18
1272	18
1273	18
1274	18
1275	18
1276	18
1277	18
1278	18
1279	18
1280	18
1281	18
1282	18
1283	18
1284	18
1285	17
1286	17
1287	17
1288	17
1289	17
1290	17
1291	18
1292	18
1293	18
1294	18
1295	18
1296	18
1297	18
1298	18
1299	18
1300	18
1301	18
1302	18
1303	17
1304	17
1305	17
1306	17
1307	17
1308	17
1309	17
1310	17
1311	17
1312	17
1313	17
1314	17
1315	17
1316	17
1317	17
1318	16
1319	17
1320	17
1321	17
1322	17
1323	17
1324	17
1325	17
1326	17
1327	17
1328	17
1329	16
1330	17
1331	17
1332	17
1333	17
1334	17
1335	17
1336	17
1337	17
1338	17
1339	17
1340	17
1341	17
1342	17
1343	17
1344	17
1345	17
1346	17
1347	17
1348	17
1349	17
1350	17
1351	17
1352	17
1353	17
1354	17
1355	17
1356	17
1357	17
1358	17
1359	17
1360	17
1361	17
1362	17
1363	17
1364	17
1365	17
1366	16
1367	16
1368	16
1369	16
1370	16
1371	16
1372	17
1373	17
1374	17
1375	17
1376	17
1377	17
1378	17
1379	17
1380	17
1381	17
1382	17
1383	17
1384	17
1385	17
1386	17
1387	17
1388	17
1389	17
1390	17
1391	17
1392	17
1393	17
1394	17
1395	17
1396	17
1397	17
1398	17
1399	17
1400	17
1401	17
1402	17
1403	17
1404	17
1405	17
1406	17
1407	17
1408	17
1409	17
1410	17
1411	17
1412	17
1413	17
1414	17
1415	17
1416	17
1417	17
1418	17
1419	17
1420	17
1421	17
1422	17
1423	17
1424	17
1425	17
1426	17
1427	17
1428	17
1429	17
1430	17
1431	17
1432	17
1433	17
1434	17
1435	17
1436	17
1437	17
1438	17
1439	17
1440	17
1441	17
1442	17
1443	17
1444	17
1445	17
1446	17
1447	17
1448	16
1449	16
1450	16
1451	16
1452	16
1453	16
1454	16
1455	17
1456	17
1457	17
1458	17
1459	17
1460	17
1461	17
1462	17
1463	17
1464	17
1465	17
1466	17
1467	17
1468	17
1469	17
1470	17
1471	17
1472	17
1473	17
1474	17
1475	17
1476	17
1477	17
1478	17
1479	17
1480	17
1481	17
1482	17
1483	17
1484	17
1485	17
1486	17
1487	17
1488	17
1489	17
1490	14
1491	14
1492	15
1493	15
1494	14
1495	14
1496	14
1497	14
1498	14
1499	14
1500	14
1501	14
1502	15
1503	15
1504	15
1505	15
1506	15
1507	15
1508	15
1509	15
1510	15
1511	15
1512	15
1513	15
1514	15
1515	15
1516	15
1517	15
1518	15
1519	15
1520	15
1521	15
1522	15
1523	16
1524	16
1525	16
1526	16
1527	16
1528	16
1529	16
1530	16
1531	16
1532	16
1533	16
1534	16
1535	16
1536	16
1537	16
1538	16
1539	16
1540	16
1541	16
1542	16
1543	16
1544	16
1545	16
1546	16
1547	16
1548	16
1549	16
1550	16
1551	16
1552	16
1553	16
1554	16
1555	17
1556	17
1557	17
1558	17
1559	17
1560	17
1561	17
1562	17
1563	17
1564	17
1565	17
1566	17
1567	17
1568	17
1569	17
1570	17
1571	17
1572	17
1573	17
1574	17
1575	16
1576	16
1577	16
1578	16
1579	16
1580	16
1581	16
1582	16
1583	16
1584	16
1585	16
1586	16
1587	16
1588	16
1589	16
1590	16
1591	16
1592	16
1593	16
1594	16
1595	16
1596	15
1597	15
1598	15
1599	15
1600	15
1601	15
1602	15
1603	15
1604	15
1605	15
1606	15
1607	15
1608	15
1609	16
1610	16
1611	16
1612	16
1613	16
1614	16
1615	16
1616	16
1617	16
1618	16
1619	16
1620	16
1621	16
1622	16
1623	16
1624	16
1625	16
1626	16
1627	16
1628	16
1629	16
1630	16
1631	16
1632	16
1633	15
1634	15
1635	15
1636	15
1637	16
1638	16
1639	16
1640	16
1641	16
1642	16
1643	16
1644	17
1645	17
1646	17
1647	17
1648	17
1649	17
1650	17
1651	17
1652	17
1653	17
1654	17
1655	17
1656	17
1657	17
1658	17
1659	17
1660	17
1661	17
1662	17
1663	17
1664	17
1665	17
1666	17
1667	17
1668	17
1669	17
1670	17
1671	16
1672	16
1673	16
1674	16
1675	16
1676	16
1677	16
1678	16
1679	16
1680	16
1681	16
1682	16
1683	16
1684	16
1685	17
1686	17
1687	17
1688	15
1689	16
1690	16
1691	16
1692	16
1693	16
1694	16
1695	16
1696	16
1697	16
1698	16
1699	16
1700	16
1701	16
1702	16
1703	15
1704	15
1705	15
1706	15
1707	15
1708	15
1709	15
1710	15
1711	15
1712	15
1713	15
1714	15
1715	15
1716	15
1717	15
1718	15
1719	15
1720	15
1721	15
1722	15
1723	15
1724	15
1725	15
1726	15
1727	15
1728	15
1729	15
1730	15
1731	15
1732	15
1733	15
1734	15
1735	16
1736	16
1737	16
1738	16
1739	15
1740	15
1741	15
1742	15
1743	15
1744	15
1745	15
1746	15
1747	15
1748	15
1749	16
1750	16
1751	16
1752	16
1753	16
1754	16
1755	16
1756	16
1757	16
1758	15
1759	15
1760	15
1761	16
1762	16
1763	16
1764	16
1765	16
1766	16
1767	16
1768	16
1769	16
1770	16
1771	16
1772	16
1773	16
1774	16
1775	16
1776	16
1777	16
1778	16
1779	16
1780	16
1781	16
1782	16
1783	16
1784	16
1785	13
1786	16
1787	16
1788	16
1789	16
1790	15
1791	15
1792	15
1793	15
1794	15
1795	15
1796	15
1797	15
1798	15
1799	15
1800	15
1801	15
1802	15
1803	15
1804	15
1805	16
1806	16
1807	16
1808	16
1809	16
1810	16
1811	16
1812	16
1813	16
1814	16
1815	16
1816	16
1817	16
1818	16
1819	16
1820	16
1821	16
1822	16
1823	15
1824	15
1825	15
1826	15
1827	15
1828	15
1829	15
1830	15
1831	15
1832	15
1833	15
1834	15
1835	15
1836	15
1837	15
1838	15
1839	15
1840	15
1841	15
1842	15
1843	15
1844	14
1845	14
1846	15
1847	16
1848	16
1849	16
1850	16
1851	16
1852	16
1853	16
1854	16
1855	16
1856	16
1857	16
1858	16
1859	16
1860	17
1861	17
1862	17
1863	17
1864	17
1865	17
1866	17
1867	17
1868	17
1869	17
1870	16
1871	17
1872	17
1873	17
1874	17
1875	17
1876	17
1877	16
1878	16
1879	16
1880	16
1881	16
1882	16
1883	13
1884	13
1885	14
1886	14
1887	15
1888	15
1889	15
1890	15
1891	16
1892	16
1893	16
1894	15
1895	16
1896	16
1897	16
1898	16
1899	16
1900	16
1901	16
1902	16
1903	16
1904	16
1905	16
1906	16
1907	16
1908	16
1909	16
1910	15
1911	15
1912	15
1913	15
1914	15
1915	16
1916	16
1917	16
1918	16
1919	16
1920	15
1921	15
1922	15
1923	15
1924	15
1925	15
1926	15
1927	15
1928	15
1929	15
1930	15
1931	15
1932	15
1933	15
1934	15
1935	16
1936	16
1937	16
1938	15
1939	15
1940	15
1941	15
1942	15
1943	15
1944	15
1945	15
1946	15
1947	15
1948	15
1949	15
1950	15
1951	15
1952	15
1953	15
1954	15
1955	15
1956	15
1957	15
1958	15
1959	15
1960	15
1961	15
1962	15
1963	15
1964	15
1965	15
1966	15
1967	15
1968	15
1969	15
1970	14
1971	14
1972	14
1973	14
1974	14
1975	14
1976	14
1977	14
1978	14
1979	15
1980	15
1981	15
1982	15
1983	15
1984	15
1985	15
1986	15
1987	15
1988	15
1989	15
1990	15
1991	15
1992	15
1993	15
1994	15
1995	15
1996	15
1997	15
1998	15
1999	15
2000	15
2001	15
2002	15
2003	15
2004	15
2005	15
2006	15
2007	15
2008	15
2009	15
2010	15
2011	16
2012	16
2013	16
2014	16
2015	16
2016	16
2017	16
2018	16
2019	15
2020	16
2021	16
2022	16
2023	16
2024	16
2025	16
2026	16
2027	16
2028	16
2029	16
2030	16
2031	16
2032	16
2033	16
2034	16
2035	16
2036	16
2037	16
2038	16
2039	16
2040	16
2041	16
2042	16
2043	16
2044	16
2045	16
2046	16
2047	16
2048	16
2049	16
2050	16
2051	16
2052	16
2053	17
2054	17
2055	17
2056	17
2057	17
2058	17
2059	16
2060	16
2061	16
2062	16
2063	16
2064	16
2065	16
2066	15
2067	15
2068	15
2069	15
2070	15
2071	15
2072	14
2073	14
2074	14
2075	15
2076	15
2077	15
2078	15
2079	15
2080	15
2081	15
2082	17
2083	17
2084	16
2085	16
2086	16
2087	16
2088	16
2089	16
2090	16
2091	16
2092	15
2093	14
2094	14
2095	14
2096	14
2097	14
2098	14
2099	13
2100	13
2101	14
2102	14
2103	14
2104	14
2105	14
2106	14
2107	14
2108	14
2109	14
2110	14
2111	14
2112	15
2113	15
2114	16
2115	16
2116	16
2117	17
2118	17
2119	14
2120	15
2121	17
2122	16
2123	16
2124	16
2125	17
2126	17
2127	17
2128	17
2129	17
2130	17
2131	16
2132	16
2133	16
2134	17
2135	17
2136	17
2137	17
2138	17
2139	17
2140	16
2141	16
2142	16
2143	16
2144	16
2145	16
2146	16
2147	16
2148	16
2149	16
2150	16
2151	16
2152	16
2153	16
2154	16
2155	16
2156	16
2157	16
2158	16
2159	16
2160	16
2161	16
2162	16
2163	16
2164	16
2165	16
2166	16
2167	15
2168	15
2169	16
2170	16
2171	16
2172	16
2173	16
2174	16
2175	16
2176	16
2177	16
2178	16
2179	16
2180	16
2181	16
2182	16
2183	16
2184	16
2185	16
2186	16
2187	16
2188	16
2189	16
2190	16
2191	16
2192	16
2193	16
2194	16
2195	16
2196	16
2197	15
2198	15
2199	15
2200	15
2201	15
2202	16
2203	16
2204	16
2205	16
2206	16
2207	17
2208	17
2209	17
2210	16
2211	16
2212	16
2213	16
2214	16
2215	16
2216	16
2217	16
2218	16
2219	16
2220	16
2221	16
2222	16
2223	16
2224	16
2225	16
2226	16
2227	16
2228	16
2229	16
2230	16
2231	15
2232	16
2233	16
2234	16
2235	16
2236	16
2237	16
2238	16
2239	16
2240	16
2241	16
2242	16
2243	16
2244	16
2245	16
2246	16
2247	16
2248	16
2249	16
2250	16
2251	16
2252	16
2253	16
2254	16
2255	16
2256	16
2257	16
2258	16
2259	16
2260	16
2261	15
2262	15
2263	15
2264	15
2265	15
2266	15
2267	15
2268	15
2269	15
2270	15
2271	15
2272	15
2273	15
2274	15
2275	15
2276	16
2277	16
2278	16
2279	16
2280	16
2281	16
2282	16
2283	16
2284	16
2285	14
2286	14
2287	14
2288	14
2289	14
2290	15
2291	15
2292	15
2293	15
2294	15
2295	15
2296	15
2297	15
2298	15
2299	15
2300	15
2301	15
2302	13
2303	14
2304	14
2305	14
2306	14
2307	14
2308	14
2309	15
2310	15
2311	15
2312	15
2313	14
2314	14
2315	14
2316	14
2317	14
2318	14
2319	14
2320	14
2321	14
2322	15
2323	15
2324	14
2325	14
2326	14
2327	14
2328	15
2329	15
2330	15
2331	15
2332	15
2333	15
2334	15
2335	15
2336	16
2337	16
2338	16
2339	16
2340	16
2341	16
2342	16
2343	16
2344	16
2345	16
2346	16
2347	16
2348	16
2349	15
2350	15
2351	14
2352	15
2353	15
2354	15
2355	15
2356	15
2357	15
2358	15
2359	15
2360	15
2361	15
2362	15
2363	16
2364	16
2365	16
2366	16
2367	16
2368	16
2369	16
2370	16
2371	16
2372	16
2373	15
2374	15
2375	16
2376	16
2377	16
2378	15
2379	15
2380	15
2381	15
2382	15
2383	15
2384	15
2385	15
2386	15
2387	14
2388	14
2389	14
2390	14
2391	14
2392	14
2393	15
2394	15
2395	15
2396	16
2397	16
2398	16
2399	16
2400	16
2401	17
2402	17
2403	17
2404	17
2405	17
2406	17
2407	17
2408	17
2409	17
2410	17
2411	17
2412	17
2413	17
2414	17
2415	13
2416	14
2417	14
2418	16
2419	16
2420	16
2421	16
2422	16
2423	16
2424	16
2425	15
2426	15
2427	15
2428	14
2429	15
2430	15
2431	15
2432	15
2433	15
2434	15
2435	15
2436	15
2437	15
2438	14
2439	14
2440	14
2441	14
2442	14
2443	14
2444	14
2445	15
2446	15
2447	15
2448	15
2449	15
2450	15
2451	15
2452	15
2453	15
2454	15
2455	16
2456	16
2457	16
2458	16
2459	16
2460	16
2461	16
2462	16
2463	16
2464	16
2465	16
2466	16
2467	14
2468	15
2469	15
2470	14
2471	15
2472	15
2473	16
2474	16
2475	16
2476	16
2477	16
2478	16
2479	16
2480	16
2481	16
2482	16
2483	16
2484	16
2485	15
2486	15
2487	15
2488	14
2489	16
2490	16
2491	16
2492	15
2493	15
2494	16
2495	16
2496	16
2497	16
2498	16
2499	16
2500	16
2501	15
2502	15
2503	15
2504	15
2505	15
2506	15
2507	14
2508	14
2509	14
2510	14
2511	16
2512	14
2513	14
2514	14
2515	14
2516	15
2517	15
2518	16
2519	16
2520	16
2521	16
2522	16
2523	16
2524	16
2525	16
2526	16
2527	16
2528	16
2529	16
2530	16
2531	16
2532	16
2533	16
2534	16
2535	16
2536	16
2537	16
2538	16
2539	16
2540	16
2541	16
2542	15
2543	15
2544	15
2545	16
2546	16
2547	16
2548	16
2549	16
2550	16
2551	16
2552	16
2553	17
2554	16
2555	15
2556	15
2557	15
2558	15
2559	15
2560	15
2561	15
2562	15
2563	15
2564	15
2565	15
2566	15
2567	15
2568	15
2569	15
2570	15
2571	15
2572	15
2573	15
2574	15
2575	15
2576	15
2577	15
2578	15
2579	14
2580	14
2581	14
2582	14
2583	14
2584	14
2585	15
2586	15
2587	15
2588	15
2589	16
2590	16
2591	16
2592	16
2593	16
2594	16
2595	16
2596	16
2597	16
2598	16
2599	16
2600	16
2601	16
2602	17
2603	17
2604	17
2605	17
2606	17
2607	17
2608	17
2609	17
2610	17
2611	17
2612	17
2613	17
2614	17
2615	17
2616	17
2617	15
2618	16
2619	16
2620	16
2621	16
2622	16
2623	16
2624	16
2625	16
2626	16
2627	16
2628	16
2629	16
2630	16
2631	16
2632	16
2633	16
2634	16
2635	16
2636	14
2637	14
2638	14
2639	14
2640	14
2641	14
2642	14
2643	14
2644	14
2645	14
2646	14
2647	14
2648	14
2649	14
2650	14
2651	14
2652	15
2653	15
2654	15
2655	15
2656	15
2657	15
2658	15
2659	15
2660	15
2661	16
2662	16
2663	16
2664	16
2665	16
2666	16
2667	16
2668	16
2669	15
2670	14
2671	14
2672	14
2673	14
2674	14
2675	14
2676	14
2677	14
2678	14
2679	14
2680	14
2681	14
2682	14
2683	14
2684	14
2685	14
2686	14
2687	14
2688	14
2689	15
2690	15
2691	15
2692	15
2693	14
2694	14
2695	14
2696	14
2697	15
2698	15
2699	15
2700	15
2701	15
2702	15
2703	15
2704	16
2705	16
2706	16
2707	16
2708	15
2709	15
2710	15
2711	15
2712	15
2713	15
2714	15
2715	15
2716	15
2717	15
2718	15
2719	15
2720	14
2721	14
2722	15
2723	15
2724	15
2725	15
2726	15
2727	15
2728	15
2729	15
2730	15
2731	15
2732	15
2733	13
2734	12
2735	12
2736	12
2737	13
2738	14
2739	14
2740	15
2741	15
2742	15
2743	15
2744	16
2745	16
2746	16
2747	16
2748	17
2749	17
2750	17
2751	17
2752	17
2753	17
2754	17
2755	17
2756	17
2757	17
2758	17
2759	17
2760	17
2761	17
2762	14
2763	15
2764	15
2765	14
2766	14
2767	14
2768	14
2769	14
2770	14
2771	14
2772	14
2773	14
2774	15
2775	14
2776	15
2777	15
2778	15
2779	15
2780	15
2781	15
2782	16
2783	16
2784	15
2785	15
2786	15
2787	15
2788	16
2789	16
2790	16
2791	16
2792	16
2793	16
2794	16
2795	16
2796	16
2797	16
2798	16
2799	16
2800	16
2801	16
2802	16
2803	16
2804	16
2805	16
2806	16
2807	16
2808	16
2809	16
2810	16
2811	16
2812	16
2813	16
2814	16
2815	16
2816	16
2817	16
2818	16
2819	16
2820	16
2821	16
2822	16
2823	16
2824	14
2825	16
2826	16
2827	16
2828	16
2829	16
2830	16
2831	16
2832	16
2833	16
2834	16
2835	16
2836	16
2837	16
2838	17
2839	17
2840	17
2841	15
2842	15
2843	15
2844	15
2845	15
2846	15
2847	16
2848	16
2849	17
2850	17
2851	17
2852	17
2853	17
2854	17
2855	17
2856	17
2857	17
2858	17
2859	17
2860	17
2861	17
2862	17
2863	17
2864	17
2865	17
2866	15
2867	15
2868	15
2869	15
2870	15
2871	15
2872	15
2873	15
2874	15
2875	15
2876	15
2877	15
2878	15
2879	15
2880	15
2881	15
2882	16
2883	16
2884	15
2885	15
2886	15
2887	15
2888	15
2889	15
2890	15
2891	15
2892	15
2893	15
2894	15
2895	14
2896	14
2897	14
2898	14
2899	14
2900	15
2901	15
2902	15
2903	15
2904	15
2905	15
2906	14
2907	14
2908	14
2909	14
2910	14
2911	14
2912	14
2913	14
2914	14
2915	14
2916	14
2917	14
2918	14
2919	14
2920	14
2921	14
2922	14
2923	14
2924	14
2925	14
2926	14
2927	14
2928	14
2929	14
2930	14
2931	15
2932	15
2933	15
2934	15
2935	13
2936	13
2937	14
2938	14
2939	14
2940	14
2941	14
2942	14
2943	14
2944	14
2945	14
2946	15
2947	15
2948	15
2949	15
2950	15
2951	15
2952	15
2953	14
2954	14
2955	14
2956	14
2957	14
2958	14
2959	14
2960	14
2961	14
2962	14
2963	14
2964	14
2965	14
2966	14
2967	14
2968	12
2969	12
2970	12
2971	12
2972	12
2973	12
2974	13
2975	13
2976	13
2977	13
2978	13
2979	13
2980	13
2981	13
2982	13
2983	13
2984	13
2985	14
2986	14
2987	14
2988	14
2989	13
2990	13
2991	13
2992	13
2993	14
2994	14
2995	14
2996	14
2997	14
2998	13
2999	14
